2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:22,581.bbq_producer.INFO Today is 2024-05-30 at 09:45 PM
2024-05-30 21:45:22,581.bbq_producer.INFO Running on: posix Darwin 23.5.0
2024-05-30 21:45:22,581.bbq_producer.INFO Python version:  3.12.3
2024-05-30 21:45:22,581.bbq_producer.INFO Python path: /Library/Frameworks/Python.framework/Versions/3.12
2024-05-30 21:45:22,581.bbq_producer.INFO Working dir: /Users/levilowther/ds-venv/streaming-05-smart-smoker
2024-05-30 21:45:22,581.bbq_producer.INFO ==================================================
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:22:45', 116.4)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:23:10', 256.7)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:23:15', 256.7)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:23:35', 123.8)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:23:40', 123.8)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:23:40', 117.0)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:23:45', 117.0)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:24:10', 256.4)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:24:15', 256.4)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:24:35', 124.3)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:24:40', 124.3)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:24:40', 117.7)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:24:45', 117.7)
2024-05-30 21:45:24,627.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:25:10', 256.3)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:25:15', 256.3)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:25:35', 124.9)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:25:40', 124.9)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:25:40', 118.2)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:25:45', 118.2)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:26:10', 256.6)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:26:15', 256.6)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:26:35', 125.5)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:26:40', 125.5)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:26:40', 118.8)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:26:45', 118.8)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:27:10', 257.0)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:27:15', 257.0)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:27:35', 126.1)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:27:40', 126.1)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:27:40', 119.4)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:27:45', 119.4)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:28:10', 257.1)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:28:15', 257.1)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:28:35', 126.6)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:28:40', 126.6)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:28:40', 120.0)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:28:45', 120.0)
2024-05-30 21:45:24,628.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:29:10', 257.9)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:29:15', 257.9)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:29:35', 127.2)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:29:40', 127.2)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:29:40', 120.5)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:29:45', 120.5)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:30:10', 257.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:30:15', 257.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:30:35', 127.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:30:40', 127.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:30:40', 121.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:30:45', 121.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:31:10', 258.4)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:31:15', 258.4)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:31:35', 128.2)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:31:40', 128.2)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:31:40', 121.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:31:45', 121.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:32:10', 258.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:32:15', 258.1)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:32:35', 128.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:32:40', 128.7)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:32:40', 122.2)
2024-05-30 21:45:24,629.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:32:45', 122.2)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:33:10', 260.2)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:33:15', 260.2)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:33:35', 129.2)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:33:40', 129.2)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:33:40', 122.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:33:45', 122.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:34:10', 261.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:34:15', 261.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:34:35', 129.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:34:40', 129.7)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:34:40', 123.3)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:34:45', 123.3)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:35:10', 261.3)
2024-05-30 21:45:24,630.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:35:15', 261.3)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:35:35', 130.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:35:40', 130.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:35:40', 123.8)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:35:45', 123.8)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:36:10', 260.4)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:36:15', 260.4)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:36:35', 130.7)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:36:40', 130.7)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:36:40', 124.3)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:36:45', 124.3)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:37:10', 259.5)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:37:15', 259.5)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:37:35', 131.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:37:40', 131.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:37:40', 124.8)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:37:45', 124.8)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:38:10', 262.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:38:15', 262.2)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:38:35', 131.7)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:38:40', 131.7)
2024-05-30 21:45:24,631.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:38:40', 125.3)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:38:45', 125.3)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:39:10', 259.4)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:39:15', 259.4)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:39:35', 132.2)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:39:40', 132.2)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:39:40', 125.8)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:39:45', 125.8)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:40:10', 262.1)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:40:15', 262.1)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:40:35', 132.7)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:40:40', 132.7)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:40:40', 126.3)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:40:45', 126.3)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:41:10', 261.1)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:41:15', 261.1)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:41:35', 133.2)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:41:40', 133.2)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:41:40', 126.7)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:41:45', 126.7)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:42:10', 261.0)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:42:15', 261.0)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:42:35', 133.6)
2024-05-30 21:45:24,632.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:42:40', 133.6)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:42:40', 127.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:42:45', 127.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:43:10', 261.4)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:43:15', 261.4)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:43:35', 134.0)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:43:40', 134.0)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:43:40', 127.7)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:43:45', 127.7)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:44:10', 259.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:44:15', 259.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:44:35', 134.4)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:44:40', 134.4)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:44:40', 128.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:44:45', 128.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:45:10', 258.7)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:45:15', 258.7)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:45:35', 134.9)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:45:40', 134.9)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:45:40', 128.6)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:45:45', 128.6)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:46:10', 259.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:46:15', 259.2)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:46:35', 135.3)
2024-05-30 21:45:24,633.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:46:40', 135.3)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:46:40', 129.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:46:45', 129.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:47:10', 262.4)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:47:15', 262.4)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:47:35', 135.7)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:47:40', 135.7)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:47:40', 129.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:47:45', 129.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:48:10', 263.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:48:15', 263.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:48:35', 136.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:48:40', 136.1)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:48:40', 130.0)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:48:45', 130.0)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:49:10', 260.2)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:49:15', 260.2)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:49:35', 136.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:49:40', 136.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:49:40', 130.4)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:49:45', 130.4)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:50:10', 259.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:50:15', 259.5)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:50:35', 136.9)
2024-05-30 21:45:24,634.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:50:40', 136.9)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:50:40', 130.8)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:50:45', 130.8)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:51:10', 259.2)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:51:15', 259.2)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:51:35', 137.3)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:51:40', 137.3)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:51:40', 131.2)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:51:45', 131.2)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:52:10', 263.9)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:52:15', 263.9)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:52:35', 137.7)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:52:40', 137.7)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:52:40', 131.7)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:52:45', 131.7)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:53:10', 265.0)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:53:15', 265.0)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:53:35', 138.1)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:53:40', 138.1)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:53:40', 132.1)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:53:45', 132.1)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:54:10', 263.8)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:54:15', 263.8)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:54:35', 138.4)
2024-05-30 21:45:24,635.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:54:40', 138.4)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:54:40', 132.5)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:54:45', 132.5)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:55:10', 264.7)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:55:15', 264.7)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:55:35', 138.8)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:55:40', 138.8)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:55:40', 132.9)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:55:45', 132.9)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:56:10', 265.0)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:56:15', 265.0)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:56:35', 139.2)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:56:40', 139.2)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:56:40', 133.3)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:56:45', 133.3)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:57:10', 259.1)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:57:15', 259.1)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:57:35', 139.5)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:57:40', 139.5)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:57:40', 133.7)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:57:45', 133.7)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:58:10', 255.6)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:58:15', 255.6)
2024-05-30 21:45:24,636.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:58:35', 139.9)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:58:40', 139.9)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:58:40', 134.1)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 02-food-B: ('05/22/21 15:58:45', 134.1)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:59:10', 255.1)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 01-smoker: ('05/22/21 15:59:15', 255.1)
2024-05-30 21:45:24,637.bbq_producer.INFO Sent message to 02-food-A: ('05/22/21 15:59:35', 140.2)
